source_key,source_package,source_file,source_line,source_label,source_kind,source_title,source_chapter,source_section_path,source_proof_present,canonical_label,canonical_status,disposition_notes
q_series_monograph:thm:qpp,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,589,thm:qpp,theorem,Jacobi quintuple product,,Jacobi's triple product and the quintuple product,yes,qg:thm-quintuple-product,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:thm-quintuple-product.
q_series_monograph:unlabelled-definition-004,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,644,,definition,,,Partitions and coefficient recurrences,no,qg:def-partition,not applicable,Guide audit disposition: merged into canonical result qg:def-partition.
q_series_monograph:thm:partitiongf,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,650,thm:partitiongf,theorem,Euler's partition generating function,,Partitions and coefficient recurrences,yes,thm:partition-products,human-proved frontier result,Guide audit disposition: merged weaker.
q_series_monograph:cor:pentrec,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,668,cor:pentrec,corollary,Pentagonal recurrence,,Partitions and coefficient recurrences,yes,cor:euler-partition-recurrence,human-proved frontier result,Guide audit disposition: merged duplicate.
q_series_monograph:prop:rectangle,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,683,prop:rectangle,proposition,Partitions in a rectangle,,Partitions and coefficient recurrences,yes,thm:rectangle-partitions,human-proved frontier result,Guide audit disposition: merged duplicate.
q_series_monograph:unlabelled-definition-005,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,709,,definition,Bailey pair,,"Bailey pairs, inversion, and Bailey's lemma",no,qg:def-bailey-pair,not applicable,Guide audit disposition: merged duplicate Q definition.
q_series_monograph:lem:qdiff,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,719,lem:qdiff,lemma,$q$-difference annihilation,,"Bailey pairs, inversion, and Bailey's lemma",yes,lem:qdiff-annihilation,Lean-proved,Guide audit disposition: merged into stronger Q.
q_series_monograph:thm:baileyinv,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,739,thm:baileyinv,theorem,Bailey inversion,,"Bailey pairs, inversion, and Bailey's lemma",yes,thm:bailey-inversion,human-proved frontier result,Guide audit disposition: merged into stronger Q.
q_series_monograph:cor:unitpair,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,776,cor:unitpair,corollary,The unit Bailey pair,,"Bailey pairs, inversion, and Bailey's lemma",yes,cor:unit-bailey-pairs,human-proved frontier result,Guide audit disposition: merged into stronger Q.
q_series_monograph:thm:baileylemma,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,798,thm:baileylemma,theorem,Bailey's lemma,,"Bailey pairs, inversion, and Bailey's lemma",yes,qg:thm-bailey-lemma,human-proved frontier result,Guide audit disposition: merged into canonical result qg:thm-bailey-lemma.
q_series_monograph:cor:baileychain,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,846,cor:baileychain,corollary,Bailey-chain step,,"Bailey pairs, inversion, and Bailey's lemma",yes,thm:bailey-limit-finite,human-proved frontier result,Guide audit disposition: merged duplicate.
q_series_monograph:cor:weakbailey,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,866,cor:weakbailey,corollary,Weak Bailey lemma,,"Bailey pairs, inversion, and Bailey's lemma",yes,cor:bailey-limit-infinite,human-proved frontier result,Guide audit disposition: merged duplicate.
q_series_monograph:lem:lowering,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,893,lem:lowering,lemma,Parameter lowering from $a=q$ to $a=1$,,"Bailey pairs, inversion, and Bailey's lemma",yes,qg:lem-bailey-lowering,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:lem-bailey-lowering.
q_series_monograph:thm:RR,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,944,thm:RR,theorem,Rogers--Ramanujan identities,,The Rogers--Ramanujan identities,yes,thm:rogers-ramanujan,human-proved frontier result,Guide audit disposition: merged duplicate.
q_series_monograph:lem:Frec,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1015,lem:Frec,lemma,Continuant recurrence,,The Rogers--Ramanujan continued fraction,yes,qg:lem-rogers-recurrence,human-proved frontier result,Guide audit disposition: retired imprecise continuant duplicate.
q_series_monograph:thm:RRCF,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1032,thm:RRCF,theorem,Rogers--Ramanujan continued fraction,,The Rogers--Ramanujan continued fraction,yes,qg:thm-rrcf,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:thm-rrcf.
q_series_monograph:thm:AG,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1067,thm:AG,theorem,Andrews--Gordon identities,,The full Andrews--Gordon family,yes,qg:thm-andrews-gordon,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:thm-andrews-gordon.
q_series_monograph:cor:AG-RR,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1165,cor:AG-RR,corollary,Rogers--Ramanujan as modulus five,,The full Andrews--Gordon family,yes,thm:rogers-ramanujan,human-proved frontier result,Guide audit disposition: merged derived modulus5.
q_series_monograph:cor:mod7,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1175,cor:mod7,corollary,The modulus seven family,,The full Andrews--Gordon family,yes,qg:cor-andrews-gordon-mod7,human-proved frontier result,Guide audit disposition: retained new.
q_series_monograph:unlabelled-definition-006,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1200,,definition,Fourier transform,,Poisson summation and theta transformations,no,qg:def-fourier-transform,not applicable,Guide audit disposition: retained new definition.
q_series_monograph:thm:poisson,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1207,thm:poisson,theorem,Poisson summation,,Poisson summation and theta transformations,yes,qg:thm-poisson,human-proved frontier result,Guide audit disposition: merged into canonical result qg:thm-poisson.
q_series_monograph:lem:gaussianFT,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1231,lem:gaussianFT,lemma,Fourier transform of a Gaussian,,Poisson summation and theta transformations,yes,qg:lem-gaussian-fourier,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:lem-gaussian-fourier.
q_series_monograph:thm:thetaS,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1260,thm:thetaS,theorem,Theta inversion,,Poisson summation and theta transformations,yes,qg:thm-jacobi-imaginary,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:thm-jacobi-imaginary.
q_series_monograph:prop:thetaproducts,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1284,prop:thetaproducts,proposition,Theta products,,Poisson summation and theta transformations,yes,qg:prop-theta-products,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:prop-theta-products.
q_series_monograph:unlabelled-definition-007,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1307,,definition,Dedekind eta,,The Dedekind eta function and the $q\to1^-$ regime,no,qg:def-dedekind-eta,not applicable,Guide audit disposition: merged into canonical result qg:def-dedekind-eta.
q_series_monograph:lem:eta-theta,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1315,lem:eta-theta,lemma,Eta and the three theta constants,,The Dedekind eta function and the $q\to1^-$ regime,yes,qg:thm-theta-eta-modular,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:thm-theta-eta-modular.
q_series_monograph:thm:eta-transform,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1332,thm:eta-transform,theorem,Eta transformations,,The Dedekind eta function and the $q\to1^-$ regime,yes,qg:thm-theta-eta-modular,human-proved frontier result,Guide audit disposition: merged into stronger canonical result qg:thm-theta-eta-modular.
q_series_monograph:thm:qpoch-asymp,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1356,thm:qpoch-asymp,theorem,Exact modular form of $(q;q)_\infty$,,The Dedekind eta function and the $q\to1^-$ regime,yes,qg:thm-qpochhammer-modular-asymptotic,human-proved frontier result,Guide audit disposition: retained new.
q_series_monograph:thm:1psi1,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1412,thm:1psi1,theorem,Ramanujan's ${}_1\psi_1$ sum,,Ramanujan's bilateral ${,yes,thm:1psi1,human-proved frontier result,Guide audit disposition: merged duplicate.
q_series_monograph:cor:bilateralprinciple,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1450,cor:bilateralprinciple,corollary,Bilateral-to-product principle,,Ramanujan's bilateral ${,yes,thm:1psi1|prop:1psi1-convergence,human-proved frontier result,Guide audit disposition: merged expository convergence corollary.
q_series_monograph:prop:finiteRR,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1468,prop:finiteRR,proposition,A finite Rogers--Ramanujan recurrence,,Finite forms and polynomial approximants,yes,qg:lem-rogers-recurrence|qg:thm-rrcf,human-proved frontier result,Guide audit disposition: retired imprecise duplicate.
q_series_monograph:prop:coefflimit,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1489,prop:coefflimit,proposition,Coefficientwise passage to infinite products,,Finite forms and polynomial approximants,yes,qg:prop-coefficientwise-limit,human-proved frontier result,Guide audit disposition: retained new.
q_series_monograph:prop:borweinreciprocity,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1525,prop:borweinreciprocity,proposition,Reciprocity constraints,,Cyclotomic dissections and Borwein-type sign questions,yes,qg:prop-borwein-reciprocity,human-proved frontier result,Guide audit disposition: retained new.
q_series_monograph:conj:borwein,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1547,conj:borwein,conjecture,Borwein nonnegativity,,Cyclotomic dissections and Borwein-type sign questions,no,qg:hist-borwein-sign-status,not applicable,Retired as a conjecture because the relevant Borwein positivity questions are historically resolved; the canonical historical-status paragraph records this without importing an external proof.
q_series_monograph:prob:finiteAG,q_series_monograph,general-q-series-guides/q_series_monograph/q_series_monograph.tex,1637,prob:finiteAG,problem,Finite Andrews--Gordon certificates,,Frontier problems suggested by the unified viewpoint,no,qg:prob-finite-andrews-gordon-certificates,conjecture,Guide audit disposition: problem retain but sharpen.
